sessionID,latinRow,currentRoundNumber,roundFPS,spikeMagnitude,onAimSpikeEnabled,onEnemySpawnSpikeEnabled,onMouseSpikeEnabled,onReloadSpikeEnabled,attributeScalingEnabled,indexArray,time,roundTimer,mouseX,mouseY,playerX,playerY,playerZ,playerRot_w,playerRot_x,playerRot_y,playerRot_z,enemyPos_x,enemyPos_y,enemyPos_z,muzzlePos_x,muzzlePos_y,muzzlePos_z,isEnemyDead,distanceToPlayer,mouseMovedX,mouseMovedY,shotsFiredPerEvent,shotsHitPerEvent,shotsMissedPerEvent,durationOfEvent,durationOfEventIncludingSpikes,spikeCountPerEvent,angularDistanceFromEnemyOnStart,targetTimeOnEnemy
1,1,1,500,1,True,False,False,False,False,0,8/25/2025 1:44:05 AM,24.32171,0,0,1.45,0.495,-3.7,1,0,0,0,6.616531,1.693073,0.1052513,1.450001,0.5061,-3.1614,False,6.527508,0,0,0,0,0,1.896795,1.896795,1,28.84361,0
1,1,1,500,1,True,False,False,False,False,0,8/25/2025 1:44:06 AM,25.37831,0,0,1.45,0.4949999,-3.7,1,0,-2.802597E-45,0,-4.906999,1.889746,-0.556097,1.450001,0.5060999,-3.1614,False,7.227785,0,0,0,0,0,1.056602,1.056602,2,14.9478,0
1,1,1,500,1,True,False,False,False,False,0,8/25/2025 1:44:07 AM,26.50426,0,0,1.45,0.495,-3.7,0.9999954,0,0.003044212,0,-4.266179,2.063571,0.4058216,1.45328,0.5061,-3.16141,False,7.210609,0,0,0,0,0,1.125951,1.125951,0,31.40281,0
1,1,1,500,1,True,False,False,False,False,0,8/25/2025 1:44:09 AM,28.45566,0,0,1.45,0.4949999,-3.7,1,0,2.802597E-45,0,7.738921,1.512588,-3.103162,1.450001,0.5060999,-3.1614,False,6.398612,0,0,0,0,0,1.951399,1.951399,2,13.57688,0
1,1,1,500,1,True,False,False,False,False,0,8/25/2025 1:44:11 AM,29.96027,0,0,1.45,0.4949999,-3.7,1,0,5.605194E-45,0,0.5758198,1.443538,3.372457,1.450001,0.5060999,-3.1614,False,7.189128,0,0,0,0,0,1.504606,1.504606,1,23.97442,0.07779749
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:14 AM,0.5774555,0.1,0,1.45,0.4949999,-3.7,1,0,1.401298E-45,0,1.517944,1.2,3.482056,1.450001,0.5060999,-3.1614,False,7.216895,0.1,0,0,0,0,0.6265264,0.6265264,0,6.708869,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:16 AM,2.456617,-0.1,0,1.45,0.4949999,-3.7,1,0,0,0,5.251731,2.815162,2.395993,1.450001,0.5060999,-3.1614,False,7.549665,0.1,0,0,0,0,1.199129,1.879162,1,38.32285,0
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:18 AM,4.754751,-0.1,0,1.45,0.495,-3.7,1,0,0,0,1.014755,2.142739,3.270288,1.450001,0.5061,-3.1614,False,7.175611,0.1,0,0,0,0,1.618357,2.298142,1,39.91375,0.07017142
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:20 AM,6.145325,0,0,1.45,0.4949999,-3.7,1,0,0,0,2.239246,2.330536,3.207757,1.450001,0.5060999,-3.1614,False,7.190911,0,0,0,0,0,0.7083409,1.390579,1,10.55804,0.0530322
1,1,2,500,675,True,False,False,False,False,1,8/25/2025 1:44:21 AM,7.694162,0,0,1.45,0.5000001,-3.7,1,0,0,0,-1.321013,3.216683,2.772606,1.269567,2.171462,-2.909252,True,7.546755,0,0,1,1,0,0.8762789,1.555686,1,29.9556,0.1788939
