8,2,1,25:10:30:10:10:13,6/30/2025 10:10:18 AM,500,675,True,False,False,False,False,0,-400,83,4.923645,83.7,13.1,83.7,13.1,2.000272,2.914235,2.914235,True,True
8,2,1,25:10:30:10:10:13,6/30/2025 10:10:20 AM,500,675,True,False,False,False,False,0,-400,15.70004,4.206744,17.80001,3.2,18.50001,3.699999,1.994862,2.200186,2.200186,True,True
