8,2,1,500,675,True,False,False,False,False,0,0,6/26/2025 2:29:01 PM,0,0,1.45,0.5000001,-3.7,NaN,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.0000992808491
8,2,1,500,675,True,False,False,False,False,0,0.006193161,6/26/2025 2:29:01 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,6.1934026889503
8,2,1,500,675,True,False,False,False,False,0,0.01112366,6/26/2025 2:29:01 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,4.93049900978804
8,2,1,500,675,True,False,False,False,False,0,0.01312256,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,1.99970230460167
8,2,1,500,675,True,False,False,False,False,0,0.01512337,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,1.99990090914071
8,2,1,500,675,True,False,False,False,False,0,0.01712418,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.00049602426589
8,2,1,500,675,True,False,False,False,False,0,0.01912308,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,1.99980149045587
8,2,1,500,675,True,False,False,False,False,0,0.02112389,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.0000992808491
8,2,1,500,675,True,False,False,False,False,0,0.02319527,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.07090424373746
8,2,1,500,675,True,False,False,False,False,0,0.0252037,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.00869468972087
8,2,1,500,675,True,False,False,False,False,0,0.02728844,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.08410574123263
8,2,1,500,675,True,False,False,False,False,0,0.02928925,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.0001984667033
8,2,1,500,675,True,False,False,False,False,0,0.03129005,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.0000992808491
8,2,1,500,675,True,False,False,False,False,0,0.03329086,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.0000000949949
8,2,1,500,675,True,False,False,False,False,0,0.03529167,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.00039683841169
8,2,1,500,675,True,False,False,False,False,0,0.03745651,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.16490216553211
8,2,1,500,675,True,False,False,False,False,0,0.03945732,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.00039683841169
8,2,1,500,675,True,False,False,False,False,0,0.04145813,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.00010626576841
8,2,1,500,675,True,False,False,False,False,0,0.04345894,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.51),False,2.0000000949949
8,2,1,500,675,True,False,False,False,False,0,0.04545975,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.50),False,2.0001984667033
8,2,1,500,675,True,False,False,False,False,0,0.04746056,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.75, 1.20, -10.50),False,2.0000992808491
8,2,1,500,675,True,False,False,False,False,0,0.04946136,6/26/2025 2:29:02 PM,0,0,1.45,0.5000001,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.74, 1.20, -10.50),False,2.00029765255749
8,2,1,500,675,True,False,False,False,False,0,0.05146217,6/26/2025 2:29:02 PM,0,0,1.45,0.498971,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.74, 1.20, -10.50),False,2.0000000949949
8,2,1,500,675,True,False,False,False,False,0,0.05346298,6/26/2025 2:29:02 PM,0,0,1.45,0.4979018,-3.7,0,(0.00000, 0.00000, 0.00000, 1.00000),(8.74, 1.20, -10.50),False,2.0003046374768
