sessionID,latinRow,currentRoundNumber,sessionStartTime,now,roundFPS,spikeMagnitude,onAimSpikeEnabled,onEnemySpawnSpikeEnabled,onMouseSpikeEnabled,onReloadSpikeEnabled,attributeScalingEnabled,indexArray,score,shotsFiredPerRound,shotsHitPerRound,headshotsHitPerRound,realoadCountPerRound,tacticalReloadCountPerRound,accuracy,roundKills,roundDeaths,distanceTravelledPerRound,delXCumilative,delYCumilative,totalDelXY,frametimeCumulativeRound,roundFrameCount,avgFT,avgFPS,perRoundAimSpikeCount,perRoundReloadSpikeCount,perRoundMouseMovementSpikeCount,spikeDurationCumulative,avgspikeDurationCumulative,perRoundEnemySpawnSpikeCount,degreeToShootXCumulative,degreeToTargetXCumulative,minAnlgeToEnemyCumulative,enemySizeCumulative,timeToTargetEnemyCumulative,timeToHitEnemyCumulative,timeToKillEnemyCumulative,degXShootAvg,degXTargetAvg,enemySizeOnSpawnAvg,aimDurationPerRound,isFiringDurationPerRound,qoeValue,acceptabilityValue
1,1,1,25:47:25:01:47:00,8/25/2025 1:47:33 AM,500,1,True,False,False,False,False,0,425,19,4,4,0,0,0.2105263,4,0,0.005128741,2191.706,854.7991,3046.505,30.0038138083182,3724,0.00805687803660532,124.117554647922,19,0,0,19,1,0,2191.698,336.3001,43.23427,23.06907,10.3135,29.57988,29.57988,547.9244,84.07502,5.767268,0,0,1,False
